index,metric/wiki40b_ca_val_loss,metric/wiki40b_nl_val_loss,metric/wiki40b_pt_val_loss,metric/wiki40b_pl_val_loss,metric/wiki40b_ro_val_loss,metric/wiki40b_uk_val_loss,metric/wiki40b_da_val_loss,metric/wiki40b_tr_val_loss
29,8.333245277404785,9.143593788146973,8.99727725982666,9.557894706726074,9.332530975341797,8.7669677734375,9.451334953308105,10.157114028930664
30,8.429901123046875,9.26569652557373,9.034177780151367,10.293819427490234,8.698184967041016,10.429333686828613,9.866369247436523,10.556816101074219
31,7.628417015075684,9.26970386505127,8.048208236694336,10.350531578063965,12.298151969909668,9.128960609436035,9.789456367492676,10.54589557647705
32,8.527742385864258,9.321844100952148,9.04980182647705,9.998269081115723,9.92712116241455,8.971640586853027,9.725788116455078,10.378066062927246
33,8.501769065856934,9.20926284790039,9.064708709716797,10.087050437927246,8.58860969543457,10.609248161315918,9.657751083374023,10.321821212768555
34,7.803654670715332,9.178393363952637,8.04493236541748,10.078516006469727,11.83873462677002,10.559348106384277,9.607609748840332,10.299965858459473
35,7.713521480560303,9.034414291381836,8.115982055664062,10.149613380432129,11.900853157043457,9.080903053283691,9.590787887573242,10.399991035461426
36,7.900321006774902,9.179471015930176,8.314831733703613,9.831878662109375,8.434792518615723,8.903554916381836,9.608668327331543,10.119699478149414
37,7.704343318939209,9.080535888671875,8.01203441619873,9.985787391662598,8.043289184570312,9.116448402404785,9.57997989654541,10.127706527709961
38,7.528616905212402,9.28527545928955,8.003804206848145,10.370718002319336,9.303261756896973,9.13570499420166,9.732281684875488,10.572465896606445
39,7.819834232330322,9.38302993774414,8.092803001403809,10.035526275634766,8.69073486328125,10.994128227233887,9.819149017333984,10.20632553100586
40,7.582140922546387,9.223937034606934,8.00710678100586,10.288081169128418,8.29375171661377,9.152853012084961,9.68175983428955,10.400596618652344
41,7.654822826385498,9.084479331970215,8.003584861755371,10.206778526306152,12.52660846710205,9.113585472106934,9.613629341125488,10.310601234436035
42,8.61685562133789,9.193608283996582,9.142788887023926,10.080273628234863,8.447990417480469,10.699119567871094,9.630681991577148,10.323713302612305
43,7.614611625671387,9.522676467895508,7.946810245513916,10.37042236328125,8.72303295135498,9.204907417297363,9.774770736694336,10.518922805786133
44,7.6771769523620605,9.168598175048828,8.101980209350586,10.189654350280762,11.914873123168945,8.937378883361816,9.751100540161133,10.419753074645996
45,8.401415824890137,9.168722152709961,8.891400337219238,9.992561340332031,11.763214111328125,9.044282913208008,9.612821578979492,10.181692123413086
46,8.294784545898438,9.133904457092285,8.891242027282715,10.117795944213867,11.920969009399414,9.111013412475586,9.63893985748291,10.35427188873291
47,7.625150203704834,9.43439769744873,8.011301040649414,10.317862510681152,8.369803428649902,9.321057319641113,9.776480674743652,10.461698532104492
48,8.370894432067871,9.095813751220703,8.742441177368164,10.01380443572998,11.913225173950195,9.009808540344238,9.500126838684082,10.024680137634277
49,7.652978897094727,9.153919219970703,8.050061225891113,10.114133834838867,8.591509819030762,9.050926208496094,9.66994571685791,10.340896606445312
50,7.602499961853027,9.140923500061035,8.029183387756348,10.254223823547363,8.748335838317871,11.036078453063965,9.693069458007812,10.390077590942383
51,7.608321189880371,9.250505447387695,8.01137638092041,9.704110145568848,8.917673110961914,8.868207931518555,9.518436431884766,10.156534194946289
52,8.001378059387207,9.35002326965332,8.438431739807129,9.59349250793457,9.820222854614258,8.786955833435059,9.57260799407959,10.235025405883789
53,8.321321487426758,9.404685974121094,8.877913475036621,10.170914649963379,7.859129428863525,10.914820671081543,9.729192733764648,10.33621597290039
54,8.100152015686035,9.08912181854248,8.266215324401855,9.953198432922363,11.716606140136719,10.718184471130371,9.500070571899414,9.98487663269043
55,8.441140174865723,9.087586402893066,9.008716583251953,9.97610092163086,12.046464920043945,9.0380859375,9.561786651611328,10.130894660949707
56,8.566009521484375,9.18143367767334,8.884452819824219,10.106253623962402,11.481969833374023,10.686301231384277,9.593297958374023,10.213207244873047
57,8.505538940429688,9.183517456054688,9.032203674316406,10.06545639038086,8.992796897888184,9.208971977233887,9.658360481262207,10.326428413391113
58,7.684647083282471,9.190694808959961,8.028940200805664,10.089228630065918,8.240171432495117,10.826696395874023,9.68686294555664,10.26832103729248
59,8.353673934936523,9.07359504699707,8.882383346557617,10.0321044921875,12.116681098937988,10.699223518371582,9.542747497558594,9.972577095031738
60,8.199542999267578,9.183855056762695,8.894967079162598,10.003649711608887,8.681447982788086,8.858025550842285,9.572794914245605,10.302634239196777
61,8.552477836608887,9.216741561889648,8.956531524658203,10.139769554138184,9.214730262756348,9.002121925354004,9.644206047058105,10.225004196166992
62,7.584525108337402,9.263734817504883,8.070531845092773,10.188372611999512,11.129850387573242,9.007577896118164,9.765524864196777,10.48038387298584
63,7.443121910095215,9.558619499206543,7.949520111083984,10.268451690673828,9.095264434814453,9.123196601867676,9.866677284240723,10.45192813873291
64,7.719315052032471,9.179866790771484,8.005770683288574,10.142960548400879,8.267701148986816,9.092293739318848,9.60705852508545,10.248065948486328
65,7.692552089691162,9.152764320373535,8.102490425109863,9.888272285461426,8.575860023498535,8.903729438781738,9.630488395690918,10.232044219970703
66,7.675927639007568,9.218032836914062,8.036592483520508,10.271745681762695,8.73401165008545,11.077407836914062,9.756739616394043,10.55221176147461
67,8.262755393981934,9.056856155395508,8.594403266906738,10.075551986694336,9.54764461517334,10.934621810913086,9.539467811584473,10.372231483459473
68,8.532679557800293,9.243043899536133,9.066645622253418,9.56417465209961,9.151845932006836,8.75641918182373,9.48887825012207,10.048192977905273
69,7.584532260894775,9.171785354614258,8.027021408081055,10.175024032592773,7.908348083496094,9.156732559204102,9.658811569213867,10.400745391845703
70,7.64749813079834,9.04798698425293,8.037522315979004,10.01016902923584,8.20157241821289,9.035901069641113,9.649823188781738,10.247267723083496
71,7.689734935760498,9.220389366149902,7.989919185638428,10.1436128616333,11.574347496032715,9.20397663116455,9.671513557434082,10.320402145385742
72,7.553603172302246,9.481812477111816,8.030340194702148,10.317855834960938,8.753417015075684,9.101186752319336,9.888534545898438,10.373297691345215
73,7.752353191375732,9.446747779846191,8.009980201721191,10.321343421936035,12.30731201171875,9.077995300292969,9.86284065246582,10.406989097595215
74,7.661364555358887,9.21382999420166,8.099335670471191,10.115036010742188,11.731815338134766,9.058074951171875,9.717863082885742,10.522445678710938
75,7.622968673706055,9.143173217773438,8.026131629943848,10.065694808959961,8.089263916015625,9.112088203430176,9.58265209197998,10.244770050048828
76,7.782115936279297,9.347152709960938,8.021281242370605,10.377725601196289,9.46572494506836,9.107044219970703,9.677266120910645,10.472957611083984
77,7.927947998046875,9.131636619567871,8.069297790527344,9.94913101196289,11.908134460449219,10.786478996276855,9.514835357666016,9.979211807250977
78,7.516734600067139,9.234996795654297,8.035486221313477,10.244036674499512,7.820768356323242,9.109701156616211,9.799077033996582,10.382619857788086
79,7.622607231140137,9.194897651672363,8.047024726867676,10.239582061767578,8.107666015625,9.124115943908691,9.693510055541992,10.459964752197266
80,7.718142032623291,9.207756996154785,8.08115005493164,10.191640853881836,8.597835540771484,9.09914493560791,9.691668510437012,10.501052856445312
81,7.798410892486572,9.255640983581543,8.03027629852295,10.127063751220703,11.55543327331543,9.032636642456055,9.673789024353027,10.279211044311523
82,8.72012996673584,9.198145866394043,9.05630111694336,10.009114265441895,11.726886749267578,10.6141939163208,9.5906343460083,10.052067756652832
83,7.919534683227539,9.250575065612793,8.227277755737305,9.732259750366211,9.73962116241455,8.834396362304688,9.488557815551758,10.281843185424805
84,7.453665733337402,9.25451946258545,7.98003625869751,10.287896156311035,7.438931941986084,9.290946960449219,9.727700233459473,10.39654541015625
85,7.624699592590332,9.18026065826416,8.033719062805176,10.144837379455566,12.275351524353027,9.031500816345215,9.67957878112793,10.433417320251465
86,7.717686653137207,9.15798282623291,8.0248384475708,10.152950286865234,11.592726707458496,9.132411003112793,9.597158432006836,10.324018478393555
87,8.261848449707031,9.111929893493652,8.840497970581055,10.099462509155273,8.80105209350586,9.044631004333496,9.555389404296875,10.232074737548828
88,7.920642375946045,9.392505645751953,8.056254386901855,10.024276733398438,11.96159839630127,10.778027534484863,9.707351684570312,10.04127311706543
89,7.513974666595459,9.21614933013916,7.961753845214844,10.202542304992676,8.603180885314941,9.141465187072754,9.61557388305664,10.248068809509277
90,7.615482807159424,9.175026893615723,8.11803913116455,10.303814888000488,7.4339518547058105,11.204334259033203,9.750199317932129,10.485429763793945
91,7.779975414276123,9.089548110961914,8.109951972961426,10.017848014831543,8.698162078857422,9.085148811340332,9.624924659729004,10.222708702087402
92,8.305408477783203,9.041792869567871,8.994251251220703,10.011818885803223,11.764668464660645,9.022369384765625,9.559422492980957,10.208966255187988
93,8.58358383178711,9.35489273071289,9.105998992919922,10.057456016540527,10.064013481140137,10.926469802856445,9.81620979309082,10.238149642944336
94,7.57555627822876,9.339485168457031,7.930920124053955,10.29489517211914,8.923027992248535,11.215214729309082,9.719009399414062,10.456927299499512
95,7.651974201202393,9.257753372192383,7.945374488830566,10.183965682983398,8.913257598876953,9.053945541381836,9.517057418823242,10.322489738464355
96,7.701347351074219,9.250714302062988,7.983577728271484,10.274798393249512,8.01009750366211,10.926801681518555,9.538714408874512,10.36205768585205
97,7.66006326675415,9.20987319946289,8.017696380615234,10.116058349609375,12.15167236328125,10.786263465881348,9.683279037475586,10.301478385925293
98,7.720385551452637,9.156209945678711,8.103224754333496,10.054885864257812,8.034296989440918,8.937957763671875,9.67691421508789,10.375600814819336
99,7.974094867706299,9.033761024475098,8.255340576171875,10.101737976074219,9.705629348754883,10.798648834228516,9.509857177734375,10.278937339782715
100,7.61527681350708,9.409486770629883,8.003596305847168,10.248444557189941,7.745161533355713,9.051305770874023,9.829320907592773,10.348222732543945
101,7.700366497039795,9.105438232421875,8.047321319580078,10.156400680541992,8.650765419006348,9.050228118896484,9.6765718460083,10.351423263549805
102,8.572908401489258,9.286006927490234,8.978035926818848,10.237793922424316,11.58021354675293,10.68122673034668,9.766573905944824,10.501815795898438
103,7.52899169921875,9.37195873260498,8.051243782043457,10.352975845336914,8.724642753601074,9.115340232849121,9.817028999328613,10.503889083862305
104,7.646563529968262,9.53427791595459,7.946432113647461,10.355561256408691,8.54515266418457,11.239423751831055,9.76088809967041,10.53012466430664
105,7.392966270446777,9.264599800109863,7.890847206115723,10.279802322387695,9.433966636657715,9.120596885681152,9.664957046508789,10.408574104309082
106,7.843447685241699,9.143900871276855,8.155961036682129,10.13355541229248,9.250060081481934,9.141505241394043,9.699796676635742,10.37246036529541
107,7.815008163452148,9.342840194702148,8.032230377197266,10.038046836853027,11.918118476867676,10.72684097290039,9.678594589233398,10.096412658691406
108,8.225299835205078,9.154556274414062,8.568227767944336,10.017535209655762,9.099472999572754,8.991424560546875,9.623311996459961,10.238181114196777
109,7.851229190826416,9.098043441772461,8.170120239257812,10.11293888092041,8.955265045166016,10.57698917388916,9.654581069946289,10.233819007873535
110,7.539242267608643,9.251426696777344,8.03900146484375,10.298022270202637,8.104275703430176,9.103301048278809,9.752302169799805,10.511359214782715
111,8.544562339782715,9.135085105895996,8.940751075744629,10.007287979125977,8.426471710205078,10.449094772338867,9.566847801208496,10.165814399719238
112,7.832597255706787,9.139262199401855,8.124394416809082,9.972731590270996,12.05473804473877,10.769331932067871,9.53771686553955,9.90185260772705
113,7.812836170196533,9.113120079040527,7.999964237213135,10.029806137084961,11.75813102722168,10.672977447509766,9.528905868530273,10.09485912322998
114,7.953743934631348,9.126150131225586,8.319106101989746,9.442049026489258,9.041123390197754,8.717422485351562,9.328272819519043,9.91930866241455
115,7.933638572692871,9.157062530517578,8.072966575622559,9.996973991394043,11.869171142578125,10.829865455627441,9.522290229797363,9.958242416381836
116,8.532426834106445,9.417495727539062,8.922840118408203,10.243118286132812,9.635783195495605,9.123377799987793,9.872629165649414,10.349191665649414
117,8.331941604614258,9.289899826049805,8.992920875549316,10.284689903259277,9.761812210083008,10.88002872467041,9.70616340637207,10.491819381713867
118,8.335572242736816,9.18008041381836,8.830822944641113,10.140839576721191,9.957694053649902,10.795882225036621,9.646535873413086,10.419415473937988
119,8.200260162353516,9.287588119506836,8.86712646484375,10.392499923706055,9.958715438842773,10.889549255371094,9.655709266662598,10.471492767333984
120,7.889980792999268,9.07866096496582,8.091791152954102,10.161308288574219,9.622098922729492,11.011040687561035,9.660415649414062,10.401296615600586
121,8.338849067687988,9.132570266723633,8.818700790405273,10.12525749206543,9.421996116638184,10.936384201049805,9.661702156066895,10.384617805480957
122,7.662363052368164,9.255504608154297,8.180900573730469,10.180464744567871,11.40822696685791,9.098875999450684,9.70852279663086,10.410140991210938
123,7.674107551574707,9.081900596618652,8.075343132019043,10.036311149597168,8.24466609954834,8.931869506835938,9.6090087890625,10.322531700134277
124,7.653196811676025,9.446533203125,7.959416389465332,10.225202560424805,8.867165565490723,9.06402587890625,9.660351753234863,10.410340309143066
125,8.608114242553711,9.161970138549805,9.160476684570312,10.227142333984375,9.184676170349121,9.016803741455078,9.636534690856934,10.40603256225586
126,7.481785774230957,9.249457359313965,8.006668090820312,10.298967361450195,8.116384506225586,9.162651062011719,9.684856414794922,10.451860427856445
127,7.632054328918457,9.55136489868164,7.893687725067139,10.30642032623291,8.90054988861084,10.851506233215332,9.849445343017578,10.424748420715332
128,7.650577068328857,9.440119743347168,7.985114574432373,10.145938873291016,8.653753280639648,9.010873794555664,9.715346336364746,10.40285873413086
129,7.481160640716553,9.294137001037598,8.011155128479004,10.299440383911133,9.514339447021484,9.13220500946045,9.71182918548584,10.36135196685791
130,8.287148475646973,9.207274436950684,8.852102279663086,10.109086036682129,12.508733749389648,9.038178443908691,9.710735321044922,10.349480628967285
131,8.342570304870605,9.153294563293457,8.923892974853516,10.054865837097168,11.971039772033691,9.051713943481445,9.566757202148438,10.091412544250488
132,7.571572303771973,9.165590286254883,8.007379531860352,10.23022174835205,8.420960426330566,10.864180564880371,9.678860664367676,10.406085968017578
133,8.514731407165527,9.404580116271973,8.780105590820312,10.074470520019531,12.306276321411133,8.954263687133789,9.729970932006836,10.06231689453125
134,7.617103576660156,9.28770923614502,7.922902584075928,10.306371688842773,8.877163887023926,11.264843940734863,9.656484603881836,10.432540893554688
135,8.074506759643555,9.227009773254395,8.204398155212402,10.023763656616211,11.876684188842773,10.82128620147705,9.618961334228516,9.945064544677734
136,7.519192218780518,9.275649070739746,7.98398494720459,10.203875541687012,8.809632301330566,11.256979942321777,9.617108345031738,10.289186477661133
137,7.464682579040527,9.212818145751953,7.940600395202637,10.164556503295898,9.38020133972168,9.06991195678711,9.574250221252441,10.330001831054688
138,7.79168176651001,9.422395706176758,8.074416160583496,10.39474868774414,9.791223526000977,10.94222640991211,9.788564682006836,10.43903636932373
139,8.744349479675293,9.221975326538086,9.061283111572266,10.072576522827148,11.893500328063965,8.998147010803223,9.630532264709473,10.170072555541992
140,7.796869277954102,9.13807201385498,8.0835599899292,10.035000801086426,11.701738357543945,9.044620513916016,9.655501365661621,10.22924518585205
141,8.613814353942871,9.122241973876953,9.124503135681152,9.706923484802246,9.655366897583008,8.80941104888916,9.496936798095703,10.126188278198242
142,8.603626251220703,9.29092025756836,9.1007661819458,10.082969665527344,9.725431442260742,8.882102966308594,9.624093055725098,10.44838809967041
143,8.375149726867676,9.372532844543457,8.815966606140137,10.050235748291016,9.180343627929688,11.026779174804688,9.792829513549805,10.222517013549805
144,8.559558868408203,9.112879753112793,9.036882400512695,10.113621711730957,9.549699783325195,10.952977180480957,9.626812934875488,10.41290283203125
145,8.54849624633789,9.348860740661621,9.068978309631348,10.024690628051758,9.966062545776367,9.05395221710205,9.799829483032227,10.18204402923584
146,7.509271144866943,9.251799583435059,7.99495792388916,10.171408653259277,7.521162509918213,10.898188591003418,9.668557167053223,10.341718673706055
147,7.679317474365234,9.208112716674805,8.056807518005371,10.344290733337402,12.212498664855957,10.760892868041992,9.728334426879883,10.598612785339355
148,7.610716342926025,9.245039939880371,8.126395225524902,10.188067436218262,8.261310577392578,9.13422966003418,9.73705768585205,10.29263687133789
149,8.469107627868652,9.268872261047363,8.852400779724121,9.989418983459473,12.10246753692627,9.024368286132812,9.65978717803955,9.904455184936523
150,7.755539894104004,9.065990447998047,8.08086109161377,9.852057456970215,8.209612846374512,8.934220314025879,9.605871200561523,10.25141716003418
151,7.473333358764648,9.217613220214844,8.001086235046387,10.055397987365723,8.381998062133789,9.033895492553711,9.641031265258789,10.24383544921875
152,7.511588096618652,9.281500816345215,8.038095474243164,10.308151245117188,8.174104690551758,9.0804443359375,9.742653846740723,10.472829818725586
153,7.899209022521973,9.216140747070312,8.206666946411133,10.304375648498535,8.944514274597168,10.672380447387695,9.784555435180664,10.504133224487305
154,7.6802978515625,9.164920806884766,8.073403358459473,10.204882621765137,11.252677917480469,9.134109497070312,9.69968318939209,10.543562889099121
155,7.988802909851074,9.113409042358398,8.275880813598633,10.072365760803223,8.80392837524414,9.233874320983887,9.632969856262207,10.342290878295898
156,7.703801155090332,9.488709449768066,8.004586219787598,10.064276695251465,8.659972190856934,9.214866638183594,9.713160514831543,10.195205688476562
157,7.444667816162109,9.406949043273926,7.923548221588135,10.307106971740723,8.882659912109375,10.986764907836914,9.719771385192871,10.42916488647461
158,7.653334140777588,9.304898262023926,8.013557434082031,10.484641075134277,9.282032012939453,10.991884231567383,9.702481269836426,10.53463363647461
159,8.151824951171875,9.102133750915527,8.46854019165039,9.933672904968262,8.466504096984863,8.950602531433105,9.527914047241211,10.333083152770996
160,8.154417991638184,9.124329566955566,8.82718276977539,9.53510856628418,9.140355110168457,8.762678146362305,9.342314720153809,10.059552192687988
161,8.61060905456543,9.198013305664062,9.175688743591309,10.209311485290527,8.999881744384766,9.157782554626465,9.69554328918457,10.443936347961426
162,7.917947769165039,9.21597671508789,8.19564151763916,9.79494571685791,9.245162963867188,8.823732376098633,9.583806991577148,10.332615852355957
163,7.56831693649292,9.290666580200195,8.033642768859863,10.340087890625,11.862332344055176,9.19421100616455,9.796432495117188,10.510479927062988
164,7.623262882232666,9.141082763671875,8.098916053771973,10.163487434387207,8.12620735168457,9.116384506225586,9.725417137145996,10.423139572143555
165,8.310442924499512,9.12049388885498,9.047670364379883,9.738279342651367,9.20339298248291,8.80429744720459,9.526803970336914,10.234878540039062
166,8.574774742126465,9.531638145446777,9.001150131225586,10.465253829956055,9.876826286315918,9.107400894165039,9.871088981628418,10.524215698242188
167,8.286399841308594,9.11769962310791,8.946657180786133,9.914381980895996,8.157110214233398,8.930683135986328,9.582390785217285,10.226388931274414
168,8.29935359954834,9.176092147827148,8.894553184509277,10.181235313415527,12.209098815917969,9.529938697814941,9.700984001159668,10.345568656921387
169,7.713326454162598,9.258574485778809,8.080511093139648,10.157535552978516,11.784446716308594,9.078813552856445,9.691994667053223,10.3075532913208
170,7.962443828582764,9.019946098327637,8.285694122314453,9.773787498474121,9.665579795837402,8.869410514831543,9.519658088684082,10.04751968383789
171,8.502159118652344,9.417373657226562,9.157524108886719,9.690115928649902,8.7717866897583,8.821511268615723,9.674375534057617,10.310786247253418
172,8.329032897949219,9.350421905517578,8.796635627746582,10.035751342773438,8.88892650604248,10.758955001831055,9.82266616821289,10.192140579223633
173,8.087445259094238,9.241944313049316,8.294966697692871,10.045980453491211,9.391200065612793,11.12051773071289,9.736831665039062,10.383337020874023
174,7.639024257659912,9.101856231689453,7.996873378753662,10.013349533081055,8.062491416931152,9.11843490600586,9.554675102233887,10.18001651763916
175,7.618157386779785,9.441888809204102,8.089223861694336,10.082520484924316,11.61552906036377,10.913017272949219,9.820709228515625,10.186817169189453
176,7.710115909576416,9.118698120117188,8.095832824707031,10.144689559936523,11.666104316711426,9.069083213806152,9.6288423538208,10.399002075195312
177,8.456953048706055,9.21578311920166,8.92672061920166,10.116094589233398,8.09957218170166,9.016056060791016,9.690594673156738,10.370400428771973
178,7.5169997215271,9.2794189453125,7.9859619140625,10.360800743103027,8.337929725646973,9.155684471130371,9.716604232788086,10.494088172912598
179,8.430158615112305,9.093331336975098,8.888407707214355,10.073124885559082,9.470908164978027,9.146293640136719,9.641074180603027,10.40352725982666
180,8.58498764038086,9.13183879852295,8.850424766540527,10.00658893585205,11.868138313293457,9.182929039001465,9.516386032104492,9.998848915100098
181,7.577325344085693,9.15402603149414,8.04426097869873,10.149344444274902,8.625029563903809,9.127238273620605,9.64703369140625,10.370369911193848
182,8.367494583129883,9.26016902923584,8.767834663391113,10.129354476928711,9.167693138122559,10.701581954956055,9.623907089233398,10.257726669311523
183,7.702823162078857,9.189465522766113,8.03921890258789,10.307822227478027,8.729290962219238,9.075392723083496,9.707470893859863,10.3268404006958
184,7.740118026733398,9.261256217956543,8.019046783447266,10.05646800994873,10.0808687210083,9.055301666259766,9.794243812561035,10.28549575805664
185,8.225886344909668,9.195929527282715,8.850502014160156,10.193772315979004,11.523337364196777,10.719950675964355,9.569680213928223,10.433878898620605
186,7.758903503417969,9.285938262939453,8.067350387573242,10.19461727142334,8.267984390258789,9.139205932617188,9.738978385925293,10.309277534484863
187,7.627861022949219,9.2654447555542,7.996826171875,9.970318794250488,8.572080612182617,9.111626625061035,9.659326553344727,10.1185941696167
188,8.244458198547363,9.167708396911621,8.867653846740723,10.26052188873291,12.143083572387695,9.10856819152832,9.67525863647461,10.467435836791992
189,8.46173095703125,9.127826690673828,8.988547325134277,9.994527816772461,11.714433670043945,11.126448631286621,9.605344772338867,10.099468231201172
190,8.323676109313965,9.112489700317383,8.830836296081543,9.974233627319336,11.924504280090332,10.693268775939941,9.571507453918457,9.919431686401367
191,7.536133289337158,9.236844062805176,8.038601875305176,10.246049880981445,11.820436477661133,9.171321868896484,9.720210075378418,10.457228660583496
192,7.644989967346191,9.113228797912598,8.079812049865723,9.838939666748047,8.340167045593262,8.915199279785156,9.539743423461914,10.023611068725586
193,8.180643081665039,9.362747192382812,8.714211463928223,10.041629791259766,12.204997062683105,9.010945320129395,9.682938575744629,10.065706253051758
194,7.835078716278076,9.127579689025879,8.133306503295898,10.010381698608398,11.491943359375,9.093524932861328,9.55003547668457,10.078545570373535
195,7.696845531463623,9.518543243408203,8.120139122009277,10.015717506408691,8.106828689575195,8.881850242614746,9.73392105102539,10.332686424255371
196,7.689979076385498,9.14635944366455,8.025321960449219,10.00267219543457,11.708954811096191,9.067062377929688,9.585200309753418,10.124401092529297
197,7.963181972503662,9.170720100402832,8.48584270477295,10.263068199157715,9.733741760253906,10.94106674194336,9.605615615844727,10.397623062133789
198,8.489434242248535,9.247840881347656,8.934941291809082,10.176644325256348,11.492101669311523,10.611162185668945,9.66584300994873,10.407608032226562
199,7.677052974700928,9.167728424072266,8.04288387298584,10.240629196166992,8.177380561828613,9.175569534301758,9.807677268981934,10.428098678588867
200,7.499261379241943,9.245052337646484,7.98034143447876,10.26430892944336,8.697555541992188,11.138545036315918,9.654586791992188,10.360185623168945
201,8.550475120544434,9.152864456176758,8.958197593688965,10.028176307678223,8.627480506896973,10.413491249084473,9.587697982788086,10.176155090332031
202,7.392343521118164,9.32095718383789,7.914139270782471,10.343134880065918,8.857227325439453,11.20669174194336,9.681140899658203,10.456076622009277
203,7.671722412109375,9.368073463439941,8.032647132873535,10.13449478149414,7.783127307891846,9.5208101272583,9.850021362304688,10.336034774780273
204,7.5943284034729,9.209577560424805,8.074185371398926,10.196392059326172,7.702986240386963,9.13297176361084,9.722564697265625,10.446975708007812
205,7.664144039154053,9.14874267578125,8.021413803100586,10.145552635192871,8.040102005004883,9.211122512817383,9.691132545471191,10.38589096069336
206,7.732860088348389,9.11426830291748,8.139802932739258,10.089065551757812,11.140568733215332,8.990612983703613,9.707995414733887,10.281635284423828
207,7.665815353393555,9.247810363769531,8.051909446716309,10.256376266479492,8.423144340515137,9.065061569213867,9.740874290466309,10.498313903808594
208,8.523844718933105,9.478503227233887,8.927103042602539,10.418696403503418,9.840744018554688,9.114262580871582,9.919645309448242,10.465665817260742
